filename,label,character,environment,art_style,long_description,short_description
chapter_9.rpy,show university_campus,None,University campus (daytime, students walking, lush greenery),Semi-realistic,"A university campus with daytime lighting, students walking, and lush greenery. Semi-realistic art style.","A university campus with [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_quick_nod,Amelia (18, fair skin, long brown hair, blue eyes, nodding quickly, wearing casual clothes),University campus (daytime, students walking, lush greenery),Semi-realistic,"An 18-year-old girl named Amelia nodding quickly on a university campus. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The university campus has daytime lighting, students walking, and lush greenery. Semi-realistic art style.","A [character age]-year-old [character description] nodding quickly on a university campus. The university campus has [environment details]. [Artstyle] art style."
chapter_9.rpy,show professor_hawthorne_remembering,Professor Hawthorne (middle-aged, medium skin tone, short black hair, brown eyes, remembering something, wearing a suit),University campus (daytime, students walking, lush greenery),Semi-realistic,"A middle-aged man named Professor Hawthorne remembering something on a university campus. Professor Hawthorne has a medium skin tone, short black hair, and brown eyes. He is wearing a suit. The university campus has daytime lighting, students walking, and lush greenery. Semi-realistic art style.","A [character age]-year-old [character description] remembering something on a university campus. The university campus has [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_curious,Amelia (18, fair skin, long brown hair, blue eyes, looking curious, wearing casual clothes),University campus (daytime, students walking, lush greenery),Semi-realistic,"An 18-year-old girl named Amelia looking curious on a university campus. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The university campus has daytime lighting, students walking, and lush greenery. Semi-realistic art style.","A [character age]-year-old [character description] looking curious on a university campus. The university campus has [environment details]. [Artstyle] art style."
chapter_9.rpy,show professor_hawthorne_encouraging,Professor Hawthorne (middle-aged, medium skin tone, short black hair, brown eyes, looking encouraging, wearing a suit),University campus (daytime, students walking, lush greenery),Semi-realistic,"A middle-aged man named Professor Hawthorne looking encouraging on a university campus. Professor Hawthorne has a medium skin tone, short black hair, and brown eyes. He is wearing a suit. The university campus has daytime lighting, students walking, and lush greenery. Semi-realistic art style.","A [character age]-year-old [character description] looking encouraging on a university campus. The university campus has [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_determined,Amelia (18, fair skin, long brown hair, blue eyes, looking determined, wearing casual clothes),University campus (daytime, students walking, lush greenery),Semi-realistic,"An 18-year-old girl named Amelia looking determined on a university campus. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The university campus has daytime lighting, students walking, and lush greenery. Semi-realistic art style.","A [character age]-year-old [character description] looking determined on a university campus. The university campus has [environment details]. [Artstyle] art style."
chapter_9.rpy,show professor_hawthorne_proud,Professor Hawthorne (middle-aged, medium skin tone, short black hair, brown eyes, looking proud, wearing a suit),University campus (daytime, students walking, lush greenery),Semi-realistic,"A middle-aged man named Professor Hawthorne looking proud on a university campus. Professor Hawthorne has a medium skin tone, short black hair, and brown eyes. He is wearing a suit. The university campus has daytime lighting, students walking, and lush greenery. Semi-realistic art style.","A [character age]-year-old [character description] looking proud on a university campus. The university campus has [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_grateful,Amelia (18, fair skin, long brown hair, blue eyes, looking grateful, wearing casual clothes),University campus (daytime, students walking, lush greenery),Semi-realistic,"An 18-year-old girl named Amelia looking grateful on a university campus. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The university campus has daytime lighting, students walking, and lush greenery. Semi-realistic art style.","A [character age]-year-old [character description] looking grateful on a university campus. The university campus has [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_hesitant,Amelia (18, fair skin, long brown hair, blue eyes, looking hesitant, wearing casual clothes),University campus (daytime, students walking, lush greenery),Semi-realistic,"An 18-year-old girl named Amelia looking hesitant on a university campus. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The university campus has daytime lighting, students walking, and lush greenery. Semi-realistic art style.","A [character age]-year-old [character description] looking hesitant on a university campus. The university campus has [environment details]. [Artstyle] art style."
chapter_9.rpy,show professor_hawthorne_understanding,Professor Hawthorne (middle-aged, medium skin tone, short black hair, brown eyes, looking understanding, wearing a suit),University campus (daytime, students walking, lush greenery),Semi-realistic,"A middle-aged man named Professor Hawthorne looking understanding on a university campus. Professor Hawthorne has a medium skin tone, short black hair, and brown eyes. He is wearing a suit. The university campus has daytime lighting, students walking, and lush greenery. Semi-realistic art style.","A [character age]-year-old [character description] looking understanding on a university campus. The university campus has [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_relieved,Amelia (18, fair skin, long brown hair, blue eyes, looking relieved, wearing casual clothes),University campus (daytime, students walking, lush greenery),Semi-realistic,"An 18-year-old girl named Amelia looking relieved on a university campus. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The university campus has daytime lighting, students walking, and lush greenery. Semi-realistic art style.","A [character age]-year-old [character description] looking relieved on a university campus. The university campus has [environment details]. [Artstyle] art style."
chapter_9.rpy,show professor_hawthorne_supportive,Professor Hawthorne (middle-aged, medium skin tone, short black hair, brown eyes, looking supportive, wearing a suit),University campus (daytime, students walking, lush greenery),Semi-realistic,"A middle-aged man named Professor Hawthorne looking supportive on a university campus. Professor Hawthorne has a medium skin tone, short black hair, and brown eyes. He is wearing a suit. The university campus has daytime lighting, students walking, and lush greenery. Semi-realistic art style.","A [character age]-year-old [character description] looking supportive on a university campus. The university campus has [environment details]. [Artstyle] art style."
chapter_9.rpy,show professor_hawthorne_smiling,Professor Hawthorne (middle-aged, medium skin tone, short black hair, brown eyes, smiling, wearing a suit),University campus (daytime, students walking, lush greenery),Semi-realistic,"A middle-aged man named Professor Hawthorne smiling on a university campus. Professor Hawthorne has a medium skin tone, short black hair, and brown eyes. He is wearing a suit. The university campus has daytime lighting, students walking, and lush greenery. Semi-realistic art style.","A [character age]-year-old [character description] smiling on a university campus. The university campus has [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_determined,Amelia (18, fair skin, long brown hair, blue eyes, looking determined, wearing casual clothes),University campus (daytime, students walking, lush greenery),Semi-realistic,"An 18-year-old girl named Amelia looking determined on a university campus. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The university campus has daytime lighting, students walking, and lush greenery. Semi-realistic art style.","A [character age]-year-old [character description] looking determined on a university campus. The university campus has [environment details]. [Artstyle] art style."
chapter_9.rpy,show professor_hawthorne_nodding,Professor Hawthorne (middle-aged, medium skin tone, short black hair, brown eyes, nodding, wearing a suit),University campus (daytime, students walking, lush greenery),Semi-realistic,"A middle-aged man named Professor Hawthorne nodding on a university campus. Professor Hawthorne has a medium skin tone, short black hair, and brown eyes. He is wearing a suit. The university campus has daytime lighting, students walking, and lush greenery. Semi-realistic art style.","A [character age]-year-old [character description] nodding on a university campus. The university campus has [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_hopeful,Amelia (18, fair skin, long brown hair, blue eyes, looking hopeful, wearing casual clothes),University campus (daytime, students walking, lush greenery),Semi-realistic,"An 18-year-old girl named Amelia looking hopeful on a university campus. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The university campus has daytime lighting, students walking, and lush greenery. Semi-realistic art style.","A [character age]-year-old [character description] looking hopeful on a university campus. The university campus has [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_pensive,Amelia (18, fair skin, long brown hair, blue eyes, looking pensive, wearing casual clothes),University campus (daytime, students walking, lush greenery),Semi-realistic,"An 18-year-old girl named Amelia looking pensive on a university campus. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The university campus has daytime lighting, students walking, and lush greenery. Semi-realistic art style.","A [character age]-year-old [character description] looking pensive on a university campus. The university campus has [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_in_dorm_room,Amelia (18, fair skin, long brown hair, blue eyes, in her dorm room, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_studying_textbooks,Amelia (18, fair skin, long brown hair, blue eyes, studying textbooks, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia studying textbooks in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] studying textbooks in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_surprised,Amelia (18, fair skin, long brown hair, blue eyes, looking surprised, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia looking surprised in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking surprised in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show lucas_entering_room,Lucas (18, tan skin, short brown hair, green eyes, entering room, looking concerned, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old boy named Lucas entering a dorm room and looking concerned. Lucas has tan skin, short brown hair, and green eyes. He is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] entering a dorm room and looking concerned. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_smiling,Amelia (18, fair skin, long brown hair, blue eyes, smiling, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia smiling in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] smiling in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show lucas_concerned,Lucas (18, tan skin, short brown hair, green eyes, looking concerned, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old boy named Lucas looking concerned in a dorm room. Lucas has tan skin, short brown hair, and green eyes. He is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking concerned in a dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_opening_up,Amelia (18, fair skin, long brown hair, blue eyes, opening up, looking emotional, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia opening up and looking emotional in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] opening up and looking emotional in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show lucas_supportive,Lucas (18, tan skin, short brown hair, green eyes, looking supportive, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old boy named Lucas looking supportive in a dorm room. Lucas has tan skin, short brown hair, and green eyes. He is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking supportive in a dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_teary,Amelia (18, fair skin, long brown hair, blue eyes, teary-eyed, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia with teary eyes in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] with teary eyes in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show lucas_comforting,Lucas (18, tan skin, short brown hair, green eyes, comforting, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old boy named Lucas comforting someone in a dorm room. Lucas has tan skin, short brown hair, and green eyes. He is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] comforting someone in a dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_grateful,Amelia (18, fair skin, long brown hair, blue eyes, looking grateful, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia looking grateful in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking grateful in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_brave_face,Amelia (18, fair skin, long brown hair, blue eyes, putting on a brave face, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia putting on a brave face in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] putting on a brave face in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show lucas_worried,Lucas (18, tan skin, short brown hair, green eyes, looking worried, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old boy named Lucas looking worried in a dorm room. Lucas has tan skin, short brown hair, and green eyes. He is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking worried in a dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_dismissive,Amelia (18, fair skin, long brown hair, blue eyes, looking dismissive, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia looking dismissive in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking dismissive in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show lucas_unconvinced,Lucas (18, tan skin, short brown hair, green eyes, looking unconvinced, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old boy named Lucas looking unconvinced in a dorm room. Lucas has tan skin, short brown hair, and green eyes. He is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking unconvinced in a dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_hesitant,Amelia (18, fair skin, long brown hair, blue eyes, looking hesitant, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia looking hesitant in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking hesitant in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show lucas_remembering,Lucas (18, tan skin, short brown hair, green eyes, remembering something, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old boy named Lucas remembering something in a dorm room. Lucas has tan skin, short brown hair, and green eyes. He is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] remembering something in a dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_curious,Amelia (18, fair skin, long brown hair, blue eyes, looking curious, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia looking curious in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking curious in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show lucas_excited,Lucas (18, tan skin, short brown hair, green eyes, looking excited, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old boy named Lucas looking excited in a dorm room. Lucas has tan skin, short brown hair, and green eyes. He is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking excited in a dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_determined,Amelia (18, fair skin, long brown hair, blue eyes, looking determined, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia looking determined in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking determined in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show lucas_excited,Lucas (18, tan skin, short brown hair, green eyes, looking excited, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old boy named Lucas looking excited in a dorm room. Lucas has tan skin, short brown hair, and green eyes. He is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking excited in a dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_smiling,Amelia (18, fair skin, long brown hair, blue eyes, smiling, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia smiling in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] smiling in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show lucas_proud,Lucas (18, tan skin, short brown hair, green eyes, looking proud, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old boy named Lucas looking proud in a dorm room. Lucas has tan skin, short brown hair, and green eyes. He is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking proud in a dorm room. The dorm room is [environment details]. [Artstyle] art style."
