
file,show,character,environment,artstyle,description,prompt
chapter_11.rpy,show amelia_studying_in_dorm_room,Amelia (18, fair skin, long brown hair, blue eyes, studying in dorm room),Dorm room (messy, textbooks, notes, empty coffee cups),Semi-realistic,"An 18-year-old girl named Amelia studying in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. The dorm room is messy, with textbooks, notes, and empty coffee cups. Semi-realistic art style.","A [character age]-year-old [character description] studying in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_looking_at_calendar_stressed,Amelia (18, fair skin, long brown hair, blue eyes, looking stressed at calendar),Dorm room (calendar, deadlines, study sessions),Semi-realistic,"An 18-year-old girl named Amelia looking stressed at her calendar. Amelia has fair skin, long brown hair, and blue eyes. The dorm room has a calendar with deadlines and study sessions. Semi-realistic art style.","A [character age]-year-old [character description] looking stressed at her calendar. The dorm room is [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_arriving_at_event,Amelia (18, fair skin, long brown hair, blue eyes, arriving at event),Banquet Hall (decorated, formal event, students and faculty),Semi-realistic,"An 18-year-old girl named Amelia arriving at the event. Amelia has fair skin, long brown hair, and blue eyes. The banquet hall is decorated for a formal event with students and faculty. Semi-realistic art style.","A [character age]-year-old [character description] arriving at the event. The banquet hall is [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_mingling_with_friends,Amelia (18, fair skin, long brown hair, blue eyes, mingling with friends),Banquet Hall (decorated, formal event, students and faculty),Semi-realistic,"An 18-year-old girl named Amelia mingling with friends. Amelia has fair skin, long brown hair, and blue eyes. The banquet hall is decorated for a formal event with students and faculty. Semi-realistic art style.","A [character age]-year-old [character description] mingling with friends. The banquet hall is [environment details]. [Artstyle] art style."
chapter_11.rpy,show lucas_raising_glass,Lucas (18, fair skin, short brown hair, raising glass),Banquet Hall (decorated, formal event, students and faculty),Semi-realistic,"An 18-year-old boy named Lucas raising a glass. Lucas has fair skin and short brown hair. The banquet hall is decorated for a formal event with students and faculty. Semi-realistic art style.","A [character age]-year-old [character description] raising a glass. The banquet hall is [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_and_friends_toasting,Amelia (18, fair skin, long brown hair, blue eyes) and friends (various appearances, toasting),Banquet Hall (decorated, formal event, students and faculty),Semi-realistic,"An 18-year-old girl named Amelia and friends toasting. Amelia has fair skin, long brown hair, and blue eyes. The friends have various appearances. The banquet hall is decorated for a formal event with students and faculty. Semi-realistic art style.","A [character age]-year-old [character description] and friends toasting. The banquet hall is [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_receiving_gift,Amelia (18, fair skin, long brown hair, blue eyes, receiving gift from friends),Banquet Hall (decorated, formal event, students and faculty),Semi-realistic,"An 18-year-old girl named Amelia receiving a gift from her friends. Amelia has fair skin, long brown hair, and blue eyes. The banquet hall is decorated for a formal event with students and faculty. Semi-realistic art style.","A [character age]-year-old [character description] receiving a gift from her friends. The banquet hall is [environment details]. [Artstyle] art style."
chapter_11.rpy,show zara_smiling,Zara (18, dark skin, curly black hair, smiling),Banquet Hall (decorated, formal event, students and faculty),Semi-realistic,"An 18-year-old girl named Zara smiling. Zara has dark skin and curly black hair. The banquet hall is decorated for a formal event with students and faculty. Semi-realistic art style.","A [character age]-year-old [character description] smiling. The banquet hall is [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_hugging_friends,Amelia (18, fair skin, long brown hair, blue eyes, hugging friends),Banquet Hall (decorated, formal event, students and faculty),Semi-realistic,"An 18-year-old girl named Amelia hugging her friends. Amelia has fair skin, long brown hair, and blue eyes. The banquet hall is decorated for a formal event with students and faculty. Semi-realistic art style.","A [character age]-year-old [character description] hugging her friends. The banquet hall is [environment details]. [Artstyle] art style."
chapter_11.rpy,show raj_putting_hand_on_amelias_shoulder,Raj (18, brown skin, short black hair, putting hand on Amelia's shoulder),Banquet Hall (decorated, formal event, students and faculty),Semi-realistic,"An 18-year-old boy named Raj putting his hand on Amelia's shoulder. Raj has brown skin and short black hair. The banquet hall is decorated for a formal event with students and faculty. Semi-realistic art style.","A [character age]-year-old [character description] putting his hand on Amelia's shoulder. The banquet hall is [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_looking_pensive,Amelia (18, fair skin, long brown hair, blue eyes, looking pensive),Banquet Hall (decorated, formal event, students and faculty),Semi-realistic,"An 18-year-old girl named Amelia looking pensive. Amelia has fair skin, long brown hair, and blue eyes. The banquet hall is decorated for a formal event with students and faculty. Semi-realistic art style.","A [character age]-year-old [character description] looking pensive. The banquet hall is [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_receiving_award_from_dean,Amelia (18, fair skin, long brown hair, blue eyes, receiving award from Dean),Banquet Hall (decorated, formal event, students and faculty),Semi-realistic,"An 18-year-old girl named Amelia receiving an award from the Dean. Amelia has fair skin, long brown hair, and blue eyes. The banquet hall is decorated for a formal event with students and faculty. Semi-realistic art style.","A [character age]-year-old [character description] receiving an award from the Dean. The banquet hall is [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_waving_to_friends,Amelia (18, fair skin, long brown hair, blue eyes, waving to friends),Banquet Hall (decorated, formal event, students and faculty),Semi-realistic,"An 18-year-old girl named Amelia waving to her friends. Amelia has fair skin, long brown hair, and blue eyes. The banquet hall is decorated for a formal event with students and faculty. Semi-realistic art style.","A [character age]-year-old [character description] waving to her friends. The banquet hall is [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_stunned_then_proud,Amelia (18, fair skin, long brown hair, blue eyes, stunned then proud),Banquet Hall (decorated, formal event, students and faculty),Semi-realistic,"An 18-year-old girl named Amelia looking stunned then proud. Amelia has fair skin, long brown hair, and blue eyes. The banquet hall is decorated for a formal event with students and faculty. Semi-realistic art style.","A [character age]-year-old [character description] looking stunned then proud. The banquet hall is [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_receiving_award,Amelia (18, fair skin, long brown hair, blue eyes, receiving award),Banquet Hall (decorated, formal event, students and faculty),Semi-realistic,"An 18-year-old girl named Amelia receiving an award. Amelia has fair skin, long brown hair, and blue eyes. The banquet hall is decorated for a formal event with students and faculty. Semi-realistic art style.","A [character age]-year-old [character description] receiving an award. The banquet hall is [environment details]. [Artstyle] art style."
chapter_11.rpy,show michael_approaching_amelia,Michael (18, fair skin, short blonde hair, approaching Amelia),Banquet Hall (decorated, formal event, students and faculty),Semi-realistic,"An 18-year-old boy named Michael approaching Amelia. Michael has fair skin and short blonde hair. The banquet hall is decorated for a formal event with students and faculty. Semi-realistic art style.","A [character age]-year-old [character description] approaching Amelia. The banquet hall is [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_appreciating_michael,Amelia (18, fair skin, long brown hair, blue eyes, appreciating Michael),Banquet Hall (decorated, formal event, students and faculty),Semi-realistic,"An 18-year-old girl named Amelia appreciating Michael. Amelia has fair skin, long brown hair, and blue eyes. The banquet hall is decorated for a formal event with students and faculty. Semi-realistic art style.","A [character age]-year-old [character description] appreciating Michael. The banquet hall is [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_nodding,Amelia (18, fair skin, long brown hair, blue eyes, nodding),Banquet Hall (decorated, formal event, students and faculty),Semi-realistic,"An 18-year-old girl named Amelia nodding. Amelia has fair skin, long brown hair, and blue eyes. The banquet hall is decorated for a formal event with students and faculty. Semi-realistic art style.","A [character age]-year-old [character description] nodding. The banquet hall is [environment details]. [Artstyle] art style."
chapter_11.rpy,scene bg university_gardens,Amelia (18, fair skin, long brown hair, blue eyes, walking in university gardens),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia walking in the university gardens. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] walking in the university gardens. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show zara_presenting_gift,Zara (18, dark skin, curly black hair, presenting gift to Amelia),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Zara presenting a gift to Amelia. Zara has dark skin and curly black hair. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] presenting a gift to Amelia. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_opening_gift,Amelia (18, fair skin, long brown hair, blue eyes, opening gift),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia opening a gift. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] opening a gift. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show lucas_grinning,Lucas (18, fair skin, short brown hair, grinning),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old boy named Lucas grinning. Lucas has fair skin and short brown hair. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] grinning. The gardens are [environment details]. [Artstyle] art style."
